"COLLECTION_OBJECT_ID","LASTUSER","COLLECTION","LASTDATE","SCIENTIFIC_NAME","STATE_PROV"
112835,"MCZBASE","Herpetology",06-JUL-23,"Amphiuma means","South Carolina"
112850,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","Massachusetts"
112853,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","New York"
112870,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","New York"
114417,"MCZBASE","Herpetology",13-JAN-22,"Amphiuma means","Florida"
106040,"MCZBASE","Herpetology",22-NOV-22,"Amphiuma means","Florida"
106042,"MCZBASE","Herpetology",22-NOV-22,"Amphiuma means","Florida"
106044,"MCZBASE","Herpetology",13-JAN-22,"Amphiuma means","Florida"
106047,"MCZBASE","Herpetology",13-JAN-22,"Amphiuma means","Florida"
106049,"MCZBASE","Herpetology",13-JAN-22,"Amphiuma means","Florida"
106051,"MCZBASE","Herpetology",22-NOV-22,"Amphiuma means","Florida"
106053,"MCZBASE","Herpetology",22-NOV-22,"Amphiuma means","Florida"
106055,"MCZBASE","Herpetology",22-NOV-22,"Amphiuma means","Florida"
106057,"MCZBASE","Herpetology",22-NOV-22,"Amphiuma means","Florida"
106059,"MCZBASE","Herpetology",22-NOV-22,"Amphiuma means","Florida"
106061,"MCZBASE","Herpetology",22-NOV-22,"Amphiuma means","Florida"
106063,"MCZBASE","Herpetology",13-JAN-22,"Amphiuma means","Florida"
106066,"MCZBASE","Herpetology",22-NOV-22,"Amphiuma means","Florida"
106068,"MCZBASE","Herpetology",22-NOV-22,"Amphiuma means","Florida"
106070,"MCZBASE","Herpetology",22-NOV-22,"Amphiuma means","Florida"
106072,"MCZBASE","Herpetology",22-NOV-22,"Amphiuma means","Florida"
106074,"MCZBASE","Herpetology",22-NOV-22,"Amphiuma means","Florida"
106076,"MCZBASE","Herpetology",22-NOV-22,"Amphiuma means","Florida"
111491,"MCZBASE","Herpetology",09-FEB-22,"Amphiuma means","Florida"
106031,"MCZBASE","Herpetology",22-NOV-22,"Amphiuma means","Florida"
106033,"MCZBASE","Herpetology",13-JAN-22,"Amphiuma means","Florida"
106036,"MCZBASE","Herpetology",22-NOV-22,"Amphiuma means","Florida"
106038,"MCZBASE","Herpetology",22-NOV-22,"Amphiuma means","Florida"
109176,"MCZBASE","Herpetology",09-FEB-22,"Amphibia sp.","Florida"
120378,"MCZBASE","Herpetology",09-FEB-22,"Amphiuma means","Florida"
116697,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","Massachusetts"
101093,"MCZBASE","Herpetology",13-JAN-22,"Amphiuma means","Alabama"
101121,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","California"
101137,"MCZBASE","Herpetology",06-JUL-23,"Amphiuma means","South Carolina"
101141,"MCZBASE","Herpetology",06-JUL-23,"Amphiuma tridactylum","Mississippi"
101355,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","New York"
100861,"MCZBASE","Herpetology",13-JAN-22,"Amphiuma means","Alabama"
100865,"MCZBASE","Herpetology",06-JUL-23,"Amphiuma means","South Carolina"
100869,"MCZBASE","Herpetology",13-JAN-22,"Amphiuma means","Florida"
100871,"MCZBASE","Herpetology",09-FEB-22,"Amphiuma tridactylum","Louisiana"
100873,"MCZBASE","Herpetology",09-FEB-22,"Amphiuma means","Alabama"
100875,"MCZBASE","Herpetology",22-NOV-22,"Amphiuma tridactylum","Mississippi"
100884,"MCZBASE","Herpetology",09-FEB-22,"Amphiuma means","Georgia"
100888,"MCZBASE","Herpetology",13-JAN-22,"Amphiuma means","Florida"
100983,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","Nebraska"
101045,"MCZBASE","Herpetology",09-FEB-22,"Amphibia sp.","Georgia"
101047,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","South Carolina"
113602,"MCZBASE","Herpetology",13-JAN-22,"Amphiuma means","Florida"
101425,"MCZBASE","Herpetology",09-FEB-22,"Amphibia sp.","Illinois"
101533,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","Massachusetts"
112102,"MCZBASE","Herpetology",09-FEB-22,"Amphibia sp.","Georgia"
112116,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","North Carolina"
112124,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","Massachusetts"
112131,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","Maine"
112136,"MCZBASE","Herpetology",09-FEB-22,"Amphibia sp.","Georgia"
112177,"MCZBASE","Herpetology",09-FEB-22,"Amphibia sp.","Georgia"
112180,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","Maine"
112187,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","North Carolina"
112192,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","Maine"
112631,"MCZBASE","Herpetology",09-FEB-22,"Amphibia sp.","Alabama"
112653,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","New York"
112657,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","New York"
112317,"MCZBASE","Herpetology",15-NOV-22,"Amphiuma tridactylum","Louisiana"
112319,"MCZBASE","Herpetology",15-NOV-22,"Amphiuma tridactylum","Louisiana"
112321,"MCZBASE","Herpetology",15-NOV-22,"Amphiuma tridactylum","Louisiana"
104927,"MCZBASE","Herpetology",09-FEB-22,"Amphibia sp.","New York"
104939,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","Massachusetts"
130970,"MCZBASE","Herpetology",09-FEB-22,"Amphiuma tridactylum","Alabama"
115895,"MCZBASE","Herpetology",09-FEB-22,"Amphibia sp.","Florida"
105200,"MCZBASE","Herpetology",09-FEB-22,"Amphiuma means","Alabama"
108224,"MCZBASE","Herpetology",13-JAN-22,"Amphibia sp.","Florida"
108661,"MCZBASE","Herpetology",18-NOV-22,"Amphibia sp.","Texas"
108663,"MCZBASE","Herpetology",09-FEB-22,"Amphibia sp.","Massachusetts"
108665,"MCZBASE","Herpetology",13-JAN-22,"Amphibia sp.","Kentucky"
231106,"MCZBASE","Herpetology",09-FEB-22,"Amphiuma means","Florida"
231109,"MCZBASE","Herpetology",09-FEB-22,"Amphiuma means","Florida"
231112,"MCZBASE","Herpetology",09-FEB-22,"Amphiuma means","Florida"
240829,"MCZBASE","Herpetology",15-NOV-22,"Amphiuma means","Louisiana"
280624,"MCZBASE","Herpetology",09-FEB-22,"Amphiuma means","Alabama"
408387,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
494589,"MCZBASE","Herpetology",18-JUL-22,"Amphisbaena caeca","Puerto Rico"
474203,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474205,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474207,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474209,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474211,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474213,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474215,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474217,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474201,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474119,"MOLE","Herpetology",09-FEB-22,"Amphisbaena xera","Puerto Rico"
474121,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474123,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474125,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474131,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474133,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474135,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474137,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474139,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474141,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474143,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474145,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474147,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474149,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474151,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474153,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474155,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474157,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474159,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474161,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474163,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474165,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474167,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474169,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474171,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474173,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474175,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474177,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474179,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474181,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474183,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474185,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474187,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474189,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474191,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474193,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474195,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474197,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
474199,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532374,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532376,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532378,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532380,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532382,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532384,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532386,"MCZBASE","Herpetology",09-FEB-22,"Amphisbaena caeca","Puerto Rico"
532388,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532390,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532392,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532394,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532396,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532398,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532400,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532402,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532404,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532406,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532408,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532410,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532412,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532414,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532416,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532354,"MCZBASE","Herpetology",09-FEB-22,"Amphisbaena caeca","Puerto Rico"
532356,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532358,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532360,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532362,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532364,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532366,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532368,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532370,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
532372,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
517576,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena","Puerto Rico"
591013,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
591015,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
608298,"MCZBASE","Herpetology",18-JUL-22,"Amphisbaena bakeri","Puerto Rico"
608300,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena bakeri","Puerto Rico"
600960,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
566066,"MOLE","Herpetology",09-FEB-22,"Amphisbaena xera","Puerto Rico"
635618,"MCZBASE","Herpetology",14-JAN-22,"Amphisbaena caeca","Puerto Rico"
608695,"MOLE","Herpetology",09-FEB-22,"Amphisbaena schmidti","Puerto Rico"
4279827,"MCZBASE","Herpetology",28-OCT-22,"Amphiuma means","Florida"
108656,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","New Hampshire"
112659,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","New York"
112624,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","Massachusetts"
112655,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","New York"
101139,"MCZBASE","Herpetology",06-JUL-23,"Amphiuma means","South Carolina"
101119,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","California"
105198,"MCZBASE","Herpetology",06-JUL-23,"Amphiuma means","South Carolina"
115905,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","Massachusetts"
40241,"MCZBASE","Herpetology",06-JUL-23,"Amphiuma means","South Carolina"
100718,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","South Carolina"
112857,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","Pennsylvania"
112860,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","Massachusetts"
112844,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","Massachusetts"
112105,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","Massachusetts"
112148,"MCZBASE","Herpetology",06-JUL-23,"Amphibia sp.","Massachusetts"
861353,"MCZBASE","Malacology",14-JAN-22,"Amphissa columbiana","Alaska"
861407,"MCZBASE","Malacology",09-FEB-22,"Amphibulimidae","Puerto Rico"
910431,"MCZBASE","Malacology",14-JAN-22,"Amphissa versicolor","California"
910437,"MCZBASE","Malacology",14-JAN-22,"Amphissa versicolor","California"
910439,"MCZBASE","Malacology",09-FEB-22,"Amphissa versicolor","California"
870779,"MCZBASE","Malacology",17-NOV-22,"Amphissa acutecostata","Maine"
908300,"MCZBASE","Malacology",14-JAN-22,"Amphissa columbiana","Washington"
908302,"MCZBASE","Malacology",14-JAN-22,"Amphissa columbiana","Washington"
908304,"MCZBASE","Malacology",14-JAN-22,"Amphissa columbiana","Alaska"
2606831,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606833,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606835,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606775,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607049,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2607051,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2607053,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607055,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607057,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607059,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607061,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607063,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607065,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607067,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607069,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607071,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607073,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607075,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607077,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607079,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607081,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607083,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607085,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607087,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607089,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607091,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607093,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607095,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607097,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607099,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607101,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607103,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607105,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607107,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2607109,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606777,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606779,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606781,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606783,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606785,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606787,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606789,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606791,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606793,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606795,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606797,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2610501,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610503,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610505,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610507,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610509,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610511,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610513,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610515,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610517,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610519,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610521,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610523,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610525,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610527,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610529,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610531,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610533,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610535,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610537,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610539,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610541,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610543,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610545,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610547,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610549,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610551,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610553,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610555,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610557,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610559,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610561,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610563,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610565,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610187,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2610189,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2610191,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2610193,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2610195,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2610197,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2610199,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610201,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610203,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610205,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610207,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610209,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610211,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610213,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610215,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610217,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610219,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610221,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610223,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610225,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610227,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610229,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610231,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610233,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610235,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610237,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610239,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
